"lsoa11cd","date","lsoa11nm","Rural Urban","Main Language: All usual residents aged 3 and over; measures: Value","Main Language: English (English or Welsh if in Wales); measures: Value","Main Language: Welsh/Cymraeg (in England only); measures: Value","Main Language: Other UK language: Total; measures: Value","Main Language: Other UK language: Gaelic (Irish); measures: Value","Main Language: Other UK language: Gaelic (Scottish); measures: Value","Main Language: Other UK language: Manx Gaelic; measures: Value","Main Language: Other UK language: Gaelic (Not otherwise specified); measures: Value","Main Language: Other UK language: Cornish; measures: Value","Main Language: Other UK language: Scots; measures: Value","Main Language: Other UK language: Gypsy/Traveller languages; measures: Value","Main Language: French; measures: Value","Main Language: Portuguese; measures: Value","Main Language: Spanish; measures: Value","Main Language: Other European Language (EU): Total; measures: Value","Main Language: Other European Language (EU): Italian; measures: Value","Main Language: Other European Language (EU): German; measures: Value","Main Language: Other European Language (EU): Polish; measures: Value","Main Language: Other European Language (EU): Slovak; measures: Value","Main Language: Other European Language (EU): Czech; measures: Value","Main Language: Other European Language (EU): Romanian; measures: Value","Main Language: Other European Language (EU): Lithuanian; measures: Value","Main Language: Other European Language (EU): Latvian; measures: Value","Main Language: Other European Language (EU): Hungarian; measures: Value","Main Language: Other European Language (EU): Bulgarian; measures: Value","Main Language: Other European Language (EU): Greek; measures: Value","Main Language: Other European Language (EU): Dutch; measures: Value","Main Language: Other European Language (EU): Swedish; measures: Value","Main Language: Other European Language (EU): Danish; measures: Value","Main Language: Other European Language (EU): Finnish; measures: Value","Main Language: Other European Language (EU): Estonian; measures: Value","Main Language: Other European Language (EU): Slovenian; measures: Value","Main Language: Other European Language (EU): Maltese; measures: Value","Main Language: Other European Language (EU): Any other European Language (EU); measures: Value","Main Language: Other European Language (non EU): Total; measures: Value","Main Language: Other European Language (non EU): Albanian; measures: Value","Main Language: Other European Language (non EU): Serbian/Croatian/Bosnian; measures: Value","Main Language: Other European Language (non EU): Ukrainian; measures: Value","Main Language: Other European Language (non EU): Any other Eastern European Language (non EU); measures: Value","Main Language: Other European Language (non EU): Northern European Language (non EU); measures: Value","Main Language: Other European Language (non-national): Total; measures: Value","Main Language: Other European Language (non-national): Romani language (any); measures: Value","Main Language: Other European Language (non-national): Yiddish; measures: Value","Main Language: Russian; measures: Value","Main Language: Turkish; measures: Value","Main Language: Arabic; measures: Value","Main Language: West/Central Asian Language: Total; measures: Value","Main Language: West/Central Asian Language: Hebrew; measures: Value","Main Language: West/Central Asian Language: Kurdish; measures: Value","Main Language: West/Central Asian Language: Persian/Farsi; measures: Value","Main Language: West/Central Asian Language: Pashto; measures: Value","Main Language: West/Central Asian Language: West/Central Asian Language (all other); measures: Value","Main Language: South Asian Language: Total; measures: Value","Main Language: South Asian Language: Urdu; measures: Value","Main Language: South Asian Language: Hindi; measures: Value","Main Language: South Asian Language: Panjabi; measures: Value","Main Language: South Asian Language: Pakistani Pahari (with Mirpuri and Potwari); measures: Value","Main Language: South Asian Language: Bengali (with Sylheti and Chatgaya); measures: Value","Main Language: South Asian Language: Gujarati; measures: Value","Main Language: South Asian Language: Marathi; measures: Value","Main Language: South Asian Language: Telugu; measures: Value","Main Language: South Asian Language: Tamil; measures: Value","Main Language: South Asian Language: Malayalam; measures: Value","Main Language: South Asian Language: Sinhala; measures: Value","Main Language: South Asian Language: Nepalese; measures: Value","Main Language: South Asian Language: South Asian Language (all other); measures: Value","Main Language: East Asian Language: Total; measures: Value","Main Language: East Asian Language: Mandarin Chinese; measures: Value","Main Language: East Asian Language: Cantonese Chinese; measures: Value","Main Language: East Asian Language: All other Chinese; measures: Value","Main Language: East Asian Language: Japanese; measures: Value","Main Language: East Asian Language: Korean; measures: Value","Main Language: East Asian Language: Vietnamese; measures: Value","Main Language: East Asian Language: Thai; measures: Value","Main Language: East Asian Language: Malay; measures: Value","Main Language: East Asian Language: Tagalog/Filipino; measures: Value","Main Language: East Asian Language: East Asian Language (all other); measures: Value","Main Language: Oceanic/Australian language (any); measures: Value","Main Language: North/South American language (any); measures: Value","Main Language: Caribbean Creole: Total; measures: Value","Main Language: Caribbean Creole: Caribbean Creole (English-based); measures: Value","Main Language: Caribbean Creole: Caribbean Creole (all other); measures: Value","Main Language: African Language: Total; measures: Value","Main Language: African Language: Amharic; measures: Value","Main Language: African Language: Tigrinya; measures: Value","Main Language: African Language: Somali; measures: Value","Main Language: African Language: Krio; measures: Value","Main Language: African Language: Akan; measures: Value","Main Language: African Language: Yoruba; measures: Value","Main Language: African Language: Igbo; measures: Value","Main Language: African Language: Swahili/Kiswahili; measures: Value","Main Language: African Language: Luganda; measures: Value","Main Language: African Language: Lingala; measures: Value","Main Language: African Language: Shona; measures: Value","Main Language: African Language: Afrikaans; measures: Value","Main Language: African Language: Any other Nigerian language; measures: Value","Main Language: African Language: West African language (all other); measures: Value","Main Language: African Language: African language (all other); measures: Value","Main Language: Other Languages: Total; measures: Value","Main Language: Other Languages: All other languages; measures: Value","Main Language: Sign Language: Total; measures: Value","Main Language: Sign Language: British sign language; measures: Value","Main Language: Sign Language: Sign Language (all other); measures: Value","Main Language: Sign Language: Any Sign Communication System; measures: Value"
"E01026814",2011,"Norwich 012E","Total",1470,1373,0,0,0,0,0,0,0,0,0,1,3,4,32,3,6,4,7,1,0,4,0,0,1,4,1,0,1,0,0,0,0,0,3,1,0,0,0,2,0,0,0,4,2,9,2,0,1,1,0,0,13,4,0,1,0,6,0,0,0,2,0,0,0,0,19,0,0,13,0,2,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0
"E01026815",2011,"Norwich 012F","Total",1438,1352,0,0,0,0,0,0,0,0,0,2,3,5,24,2,1,8,0,0,0,1,0,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,0,2,0,1,13,0,0,1,0,6,1,0,0,3,0,0,1,1,21,1,2,11,1,0,0,1,0,1,4,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0
"E01026816",2011,"Norwich 013A","Total",1684,1543,0,0,0,0,0,0,0,0,0,8,2,5,48,3,1,21,0,2,0,7,0,4,2,1,3,1,0,3,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,35,1,6,0,0,14,0,2,2,4,2,0,0,4,9,0,1,3,0,1,0,1,2,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,1,1,9,9,0,0
"E01026817",2011,"Norwich 013B","Total",1357,1295,1,0,0,0,0,0,0,0,0,1,1,2,35,0,3,7,0,0,5,9,2,4,0,0,1,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,3,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"E01026818",2011,"Norwich 013C","Total",1399,1332,0,0,0,0,0,0,0,0,0,0,2,4,31,3,1,16,0,0,1,1,0,5,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,3,5,0,0,0,6,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,2,1,1,0,0
"E01026819",2011,"Norwich 013D","Total",1379,1324,0,0,0,0,0,0,0,0,0,1,4,0,20,2,0,12,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,12,0,0,0,0,9,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"E01026820",2011,"Norwich 013E","Total",1633,1521,1,0,0,0,0,0,0,0,0,4,8,0,29,0,1,8,0,1,1,3,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,7,6,0,0,5,1,0,35,2,0,0,0,9,0,0,0,6,16,2,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,10,0,2,0,0,0,0,0,1,0,0,6,0,0,0,1,2,2,1,1,0,0
"E01026821",2011,"Norwich 013F","Total",1477,1420,0,0,0,0,0,0,0,0,0,2,7,2,13,1,1,5,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,1,0,0,19,0,1,1,0,8,0,0,0,3,2,0,4,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
"E01026822",2011,"Norwich 007A","Total",1980,1787,0,0,0,0,0,0,0,0,0,9,11,9,86,7,5,21,5,1,3,11,0,7,10,6,2,3,3,0,0,1,0,1,9,4,1,4,0,0,0,0,0,3,1,14,6,0,4,1,1,0,18,0,5,3,0,1,0,0,1,2,4,2,0,0,24,2,2,12,0,0,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"E01026823",2011,"Norwich 007B","Total",1871,1684,0,0,0,0,0,0,0,0,0,12,4,10,46,6,6,8,1,0,2,7,0,1,3,2,2,4,2,0,0,1,0,1,6,5,0,0,0,1,0,0,0,7,3,15,7,1,2,0,1,3,32,1,4,0,0,8,1,3,1,3,8,0,2,1,33,4,2,20,1,1,0,3,2,0,0,0,0,0,0,0,11,1,1,1,0,0,0,0,5,0,0,2,0,0,0,1,1,1,0,0,0,0
"E01026824",2011,"Norwich 007C","Total",1407,1250,0,1,1,0,0,0,0,0,0,5,6,5,66,0,1,37,10,1,0,6,0,5,0,4,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,3,2,10,9,2,4,3,0,0,19,0,0,0,0,10,0,0,3,5,0,0,0,1,16,7,0,6,1,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0
"E01026825",2011,"Norwich 007D","Total",1240,1157,0,0,0,0,0,0,0,0,0,5,9,1,37,0,2,8,5,0,2,15,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,10,4,0,0,0,3,0,0,0,1,0,0,0,2,13,2,0,6,1,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"E01026826",2011,"Norwich 007E","Total",1407,1285,1,0,0,0,0,0,0,0,0,4,8,6,37,3,1,18,0,1,0,7,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,10,1,3,3,3,0,23,0,0,0,0,10,0,0,6,2,1,0,4,0,14,1,2,5,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0
"E01026827",2011,"Norwich 007F","Total",1439,1313,0,0,0,0,0,0,0,0,0,4,4,3,63,0,0,28,1,1,1,4,3,18,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,0,0,5,2,2,0,0,1,0,0,0,0,0,0,0,0,13,0,0,5,0,1,0,3,0,4,0,0,0,0,0,0,27,0,6,1,0,0,0,0,7,0,0,0,6,0,4,3,0,0,0,0,0,0
"E01026828",2011,"Norwich 002A","Total",1632,1525,0,0,0,0,0,0,0,0,0,2,2,3,48,4,0,37,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,29,0,0,0,0,9,0,0,0,5,11,0,3,1,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,7,7,1,1,0,0
"E01026829",2011,"Norwich 002B","Total",1974,1769,1,0,0,0,0,0,0,0,0,2,8,8,134,1,1,73,0,0,10,30,0,15,0,2,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,5,4,3,2,0,1,0,1,0,7,2,0,0,0,2,0,0,0,0,2,1,0,0,9,0,1,2,1,1,0,2,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,2,2,4,2,0,3,3,0,0,0,0
"E01026830",2011,"Norwich 002C","Total",1221,1092,0,0,0,0,0,0,0,0,0,6,3,4,71,1,2,42,1,0,0,19,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,4,11,1,2,5,2,1,8,0,1,0,0,3,0,0,0,1,1,0,2,0,8,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,5,1,1,0,0
"E01026831",2011,"Norwich 002D","Total",1198,1116,0,1,0,0,0,0,0,0,1,2,5,4,49,0,2,22,1,0,1,15,0,2,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,3,0,2,1,0,0,6,0,0,0,0,0,0,1,0,0,5,0,0,0,5,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"E01026832",2011,"Norwich 002E","Total",1348,1272,0,0,0,0,0,0,0,0,0,2,0,3,55,0,2,44,0,0,0,3,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01026833",2011,"Norwich 002F","Total",1297,1200,0,0,0,0,0,0,0,0,0,3,4,0,61,2,0,22,0,1,3,22,0,9,1,0,1,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,3,3,6,2,0,2,0,0,0,6,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026834",2011,"Norwich 002G","Total",1436,1340,0,0,0,0,0,0,0,0,0,0,1,1,57,1,3,35,0,1,0,10,0,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,1,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,5,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,2,2,0,0
"E01026835",2011,"Norwich 009A","Total",1457,1384,0,0,0,0,0,0,0,0,0,7,4,6,37,6,9,11,1,0,2,2,0,1,0,0,3,1,0,0,0,1,0,0,4,1,0,0,0,3,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026836",2011,"Norwich 009B","Total",1524,1458,0,1,1,0,0,0,0,0,0,6,3,10,30,4,12,3,0,0,1,0,0,1,1,1,3,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"E01026837",2011,"Norwich 009C","Total",1433,1345,0,1,0,1,0,0,0,0,0,3,4,15,43,4,7,9,2,3,0,10,0,3,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,11,2,0,2,1,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E01026838",2011,"Norwich 009D","Total",1499,1411,0,0,0,0,0,0,0,0,0,4,0,12,27,8,9,0,0,0,1,1,0,0,1,2,1,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,6,2,4,0,0,0,0,0,0,18,4,1,0,0,6,0,3,0,0,2,2,0,0,13,2,0,7,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026839",2011,"Norwich 009E","Total",1550,1474,0,0,0,0,0,0,0,0,0,8,1,5,41,3,14,8,0,2,2,2,0,2,0,5,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,1,2,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,3,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026840",2011,"Norwich 009F","Total",1564,1476,1,0,0,0,0,0,0,0,0,12,6,9,29,1,12,5,0,2,2,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,3,5,0,0,7,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E01026841",2011,"Norwich 003A","Total",1378,1271,0,0,0,0,0,0,0,0,0,2,3,2,54,2,3,21,0,2,4,8,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,3,0,16,0,0,0,0,13,1,0,0,2,0,0,0,0,8,3,1,2,0,0,0,0,0,2,0,0,0,0,0,0,9,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,1,0
"E01026842",2011,"Norwich 003B","Total",1575,1452,0,0,0,0,0,0,0,0,0,2,0,3,62,0,1,31,0,0,0,16,0,12,0,2,0,0,0,0,0,0,0,0,8,6,0,0,0,2,0,0,0,0,3,6,1,0,1,0,0,0,14,6,0,0,0,8,0,0,0,0,0,0,0,0,12,0,1,7,2,0,0,1,0,1,0,0,0,0,0,0,12,1,1,0,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0
"E01026843",2011,"Norwich 003C","Total",1818,1696,0,0,0,0,0,0,0,0,0,4,7,8,50,0,3,34,4,0,1,3,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,3,1,6,0,5,1,0,0,13,0,0,0,0,9,0,0,0,0,4,0,0,0,8,0,0,0,0,0,1,4,1,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,1,0,0,0,10,1,1,2,1,1,0
"E01026844",2011,"Norwich 003D","Total",1649,1521,0,0,0,0,0,0,0,0,0,1,4,4,63,2,0,37,1,2,3,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,14,1,1,0,0,0,0,21,0,0,0,0,4,1,0,4,5,5,0,2,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,0,1,0,1,0
"E01026845",2011,"Norwich 003E","Total",1476,1349,0,0,0,0,0,0,0,0,0,3,5,5,91,0,3,42,1,0,3,13,0,27,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,7,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026846",2011,"Norwich 003F","Total",1538,1360,0,2,0,0,0,0,2,0,0,1,17,1,74,2,6,31,0,1,3,8,0,21,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,9,6,0,3,1,1,1,22,0,0,0,0,9,0,0,0,8,0,0,5,0,26,3,0,9,1,0,0,6,0,6,1,0,0,0,0,0,13,1,2,0,0,0,2,0,3,0,0,1,1,0,0,3,0,0,2,0,2,0
"E01026848",2011,"Norwich 015A","Total",1765,1620,0,0,0,0,0,0,0,0,0,1,5,2,88,2,1,34,3,0,10,20,7,9,1,0,0,0,0,1,0,0,0,0,11,10,0,0,0,1,0,0,0,9,2,1,3,0,1,2,0,0,9,4,2,0,0,0,2,1,0,0,0,0,0,0,10,1,0,5,0,0,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0
"E01026849",2011,"Norwich 015B","Total",1683,1571,2,0,0,0,0,0,0,0,0,2,7,10,47,2,7,20,1,5,0,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,3,0,0,0,19,0,5,0,0,2,1,1,5,2,1,0,0,2,11,0,0,3,2,0,0,0,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E01026850",2011,"Norwich 015C","Total",1721,1593,2,0,0,0,0,0,0,0,0,8,4,2,65,1,3,27,1,1,6,5,7,12,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,22,0,2,0,0,16,0,0,0,1,3,0,0,0,18,0,0,10,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026852",2011,"Norwich 011A","Total",1261,1212,0,0,0,0,0,0,0,0,0,1,2,3,19,2,0,9,2,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,11,0,2,0,0,3,0,0,0,0,2,0,0,4,4,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"E01026853",2011,"Norwich 011B","Total",1685,1524,0,0,0,0,0,0,0,0,0,7,14,2,62,1,4,20,2,1,4,6,0,14,3,4,3,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,4,7,2,4,0,0,4,0,0,35,0,11,0,0,4,0,0,1,7,1,2,0,9,17,3,0,3,0,0,0,3,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0
"E01026855",2011,"Norwich 011D","Total",1524,1424,0,0,0,0,0,0,0,0,0,5,3,7,48,3,9,12,0,1,2,3,0,3,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,16,3,10,0,0,2,1,0,0,0,0,0,0,0,14,2,0,10,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026856",2011,"Norwich 011E","Total",1777,1664,0,0,0,0,0,0,0,0,0,19,6,11,41,7,7,6,0,1,3,2,1,2,0,4,3,4,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,5,3,2,1,0,0,0,1,0,6,0,2,0,0,0,0,1,0,0,1,0,1,1,10,1,3,3,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,1,1,0,0
"E01026857",2011,"Norwich 011F","Total",1492,1427,2,1,0,0,0,1,0,0,0,7,0,7,26,4,5,1,0,0,1,3,0,4,2,0,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0
"E01026858",2011,"Norwich 010A","Total",1452,1292,0,1,0,0,0,0,0,1,0,1,7,3,48,14,2,15,0,0,0,3,0,6,2,1,4,0,0,1,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,4,7,0,6,0,0,1,18,2,4,2,0,8,1,0,1,0,0,0,0,0,56,2,8,31,4,2,7,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,4,1,2,0,0,3,3,0,0
"E01026859",2011,"Norwich 010B","Total",1586,1509,0,0,0,0,0,0,0,0,0,2,2,4,27,3,4,9,0,0,0,0,0,5,2,0,0,0,1,1,0,0,0,2,2,0,2,0,0,0,0,0,0,2,1,11,1,0,0,1,0,0,5,1,0,0,0,1,0,0,0,2,1,0,0,0,17,6,0,5,0,0,0,1,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
"E01026860",2011,"Norwich 010C","Total",4284,3157,1,0,0,0,0,0,0,0,0,14,12,17,87,5,13,11,2,1,4,7,5,2,1,29,1,0,2,2,1,0,1,0,12,1,0,1,0,10,0,0,0,36,18,59,33,0,3,2,0,28,52,9,5,1,0,3,7,0,1,7,7,6,4,2,757,27,66,537,23,2,35,37,25,2,3,0,0,0,0,0,23,0,1,3,0,1,1,0,5,0,0,0,0,5,1,6,5,5,1,1,0,0
"E01026861",2011,"Norwich 010D","Total",1452,1328,0,0,0,0,0,0,0,0,0,3,2,1,20,2,3,1,0,0,4,0,0,6,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,2,1,4,6,0,0,3,0,3,10,1,1,0,0,2,2,0,0,0,1,0,0,3,64,1,2,42,4,0,0,8,6,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0
"E01026862",2011,"Norwich 010E","Total",1273,1215,0,0,0,0,0,0,0,0,0,2,0,4,21,3,11,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,12,0,0,3,0,6,0,0,0,0,3,0,0,0,14,0,0,9,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01026863",2011,"Norwich 006A","Total",1751,1616,0,0,0,0,0,0,0,0,0,10,4,10,58,2,4,24,0,0,7,12,4,0,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,1,4,6,0,0,0,6,0,15,2,2,0,0,1,0,0,1,2,1,5,1,0,13,0,0,7,1,0,0,0,0,4,1,0,0,0,0,0,10,0,1,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,1,0,1,0
"E01026864",2011,"Norwich 006B","Total",1479,1390,0,1,0,0,0,0,0,1,0,1,1,0,38,0,1,16,4,0,1,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,6,0,0,0,13,0,0,3,0,4,0,0,0,0,6,0,0,0,21,1,0,4,2,0,0,0,0,14,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E01026865",2011,"Norwich 006C","Total",1840,1702,0,0,0,0,0,0,0,0,0,0,10,4,61,2,1,27,0,0,0,13,2,7,1,3,3,0,0,1,1,0,0,0,3,2,0,1,0,0,0,0,0,1,0,2,8,0,6,1,1,0,14,4,0,0,0,0,0,0,0,3,5,0,2,0,23,0,1,8,0,2,0,2,0,9,1,0,0,0,0,0,10,0,0,0,0,0,0,2,3,0,0,1,0,1,0,3,1,1,1,1,0,0
